,TC,date,lbl,datedelta
35230,TNST145TC104,2014-10-27,f,337
35231,TNST145TC104,2015-01-25,f,9
35232,TNST145TC104,2015-03-18,f,52
35233,TNST145TC104,2015-05-27,f,7
35234,TNST145TC104,2015-09-17,f,113
35235,TNST145TC104,2015-12-18,f,92
35236,TNST145TC104,2016-01-31,f,44
35237,TNST145TC104,2016-03-02,f,31
35238,TNST145TC104,2016-03-14,f,12
35239,TNST145TC104,2017-09-01,f,536
35240,TNST145TC104,2017-09-23,f,22
35241,TNST145TC104,2018-03-07,f,165
35242,TNST145TC104,2019-09-03,f,545
35243,TNST145TC1045,2019-05-21,f,2317
35244,TNST145TC106,2017-02-21,f,1498
35245,TNST145TC1061,2019-08-29,f,2417
35246,TNST145TC1073,2019-10-12,f,2461
35247,TNST145TC108,2015-03-05,f,779
35248,TNST145TC111,2013-09-12,f,24
35249,TNST145TC111,2014-10-06,f,389
35250,TNST145TC111,2015-10-14,f,373
35251,TNST145TC111,2016-02-15,f,124
35252,TNST145TC111,2016-07-23,f,159
35253,TNST145TC111,2018-02-05,f,562
35254,TNST145TC111,2018-04-05,f,59
35255,TNST145TC111,2019-01-04,f,274
35256,TNST145TC113,2012-03-27,f,3
35257,TNST145TC113,2012-04-14,f,18
35258,TNST145TC113,2012-05-24,f,4
35259,TNST145TC113,2012-07-07,f,44
35260,TNST145TC113,2012-08-12,f,36
35261,TNST145TC113,2012-10-03,f,52
35262,TNST145TC113,2012-12-17,f,75
35263,TNST145TC113,2013-02-07,f,23
35264,TNST145TC113,2013-03-15,f,36
35265,TNST145TC113,2013-04-25,f,41
35266,TNST145TC113,2013-04-27,f,2
35267,TNST145TC113,2013-08-01,f,96
35268,TNST145TC113,2013-09-25,f,55
35269,TNST145TC113,2013-12-07,f,73
35270,TNST145TC113,2013-12-31,f,24
35271,TNST145TC113,2014-04-10,f,1
35272,TNST145TC113,2014-05-10,f,3
35273,TNST145TC113,2014-06-07,f,28
35274,TNST145TC113,2014-07-06,f,29
35275,TNST145TC113,2014-07-07,f,1
35276,TNST145TC113,2014-07-10,f,3
35277,TNST145TC113,2014-11-10,f,123
35278,TNST145TC113,2014-11-21,f,11
35279,TNST145TC113,2014-12-17,f,26
35280,TNST145TC113,2015-01-06,f,2
35281,TNST145TC113,2015-02-03,f,28
35282,TNST145TC113,2015-02-13,f,1
35283,TNST145TC113,2015-03-16,f,31
35284,TNST145TC113,2015-06-10,f,86
35285,TNST145TC113,2015-11-19,f,162
35286,TNST145TC113,2015-12-23,f,34
35287,TNST145TC113,2016-04-17,f,116
35288,TNST145TC113,2016-11-23,f,22
35289,TNST145TC113,2017-01-04,f,42
35290,TNST145TC113,2017-03-01,f,56
35291,TNST145TC113,2017-05-17,f,77
35292,TNST145TC113,2017-05-19,f,2
35293,TNST145TC113,2017-09-22,f,126
35294,TNST145TC113,2017-10-08,f,16
35295,TNST145TC113,2017-10-14,f,6
35296,TNST145TC113,2018-03-04,f,141
35297,TNST145TC113,2018-03-10,f,6
35298,TNST145TC113,2018-05-31,f,82
35299,TNST145TC113,2018-11-29,f,182
35300,TNST145TC113,2018-12-10,f,11
35301,TNST145TC113,2019-01-07,f,28
35302,TNST145TC113,2019-04-28,f,111
35303,TNST145TC113,2019-11-05,f,191
35304,TNST145TC114,2014-03-03,f,412
35305,TNST145TC114,2016-11-03,f,976
35306,TNST145TC114,2018-03-17,f,499
35307,TNST145TC114,2018-05-16,f,6
35308,TNST145TC114,2018-07-22,f,67
35309,TNST145TC115,2014-03-21,f,43
35310,TNST145TC115,2019-05-09,f,1875
35311,TNST145TC115,2019-09-03,f,117
35312,TNST145TC116,2013-09-13,f,241
35313,TNST145TC116,2014-03-19,f,187
35314,TNST145TC116,2014-12-16,f,272
35315,TNST145TC119,2015-08-17,f,944
35316,TNST145TC119,2018-04-24,f,981
35317,TNST145TC119,2019-03-23,f,333
35318,TNST145TC123,2012-04-04,f,82
35319,TNST145TC123,2012-06-07,f,64
35320,TNST145TC123,2012-06-08,f,1
35321,TNST145TC123,2012-07-23,f,45
35322,TNST145TC123,2012-09-02,f,41
35323,TNST145TC123,2013-07-06,f,172
35324,TNST145TC123,2013-07-19,f,13
35325,TNST145TC123,2013-09-18,f,61
35326,TNST145TC123,2013-10-15,f,27
35327,TNST145TC123,2014-09-18,f,338
35328,TNST145TC123,2014-10-12,f,24
35329,TNST145TC123,2014-10-27,f,15
35330,TNST145TC123,2016-05-17,f,568
35331,TNST145TC123,2016-06-10,f,24
35332,TNST145TC123,2017-05-23,f,347
35333,TNST145TC123,2017-06-23,f,31
35334,TNST145TC123,2017-07-15,f,22
35335,TNST145TC123,2017-08-08,f,24
35336,TNST145TC123,2018-09-14,f,402
35337,TNST145TC123,2019-03-25,f,192
35338,TNST145TC123,2019-04-12,f,18
35339,TNST145TC123,2019-05-17,f,35
35340,TNST145TC125,2016-08-09,f,1302
35341,TNST145TC125,2016-12-30,f,143
35342,TNST145TC125,2017-02-04,f,36
35343,TNST145TC125,2017-02-08,f,4
35344,TNST145TC125,2017-02-19,f,11
35345,TNST145TC125,2018-05-13,f,448
35346,TNST145TC125,2018-07-08,f,56
35347,TNST145TC125,2019-02-22,f,229
35348,TNST145TC126,2013-12-09,f,328
35349,TNST145TC126,2018-07-31,f,1695
35350,TNST145TC129,2016-04-03,f,1174
35351,TNST145TC129,2016-09-26,f,176
35352,TNST145TC129,2017-04-21,f,207
35353,TNST145TC130,2019-07-25,f,2382
35354,TNST145TC132,2014-06-08,f,509
35355,TNST145TC132,2014-08-02,f,55
35356,TNST145TC132,2017-01-07,f,889
35357,TNST145TC132,2017-03-08,f,6
35358,TNST145TC133,2019-01-08,f,2184
35359,TNST145TC133,2019-09-26,f,261
35360,TNST145TC134,2015-06-14,f,88
35361,TNST145TC134,2015-10-21,f,129
35362,TNST145TC134,2018-07-01,f,984
35363,TNST145TC134,2019-04-16,f,289
35364,TNST145TC134,2019-05-17,f,31
35365,TNST145TC135,2018-08-02,f,2025
35366,TNST145TC138,2015-02-05,f,751
35367,TNST145TC143,2015-08-20,f,947
35368,TNST145TC143,2016-04-29,f,253
35369,TNST145TC143,2016-06-13,f,45
35370,TNST145TC143,2018-02-27,f,624
35371,TNST145TC143,2018-10-21,f,236
35372,TNST145TC143,2019-03-13,f,143
35373,TNST145TC143,2019-12-24,f,286
35374,TNST145TC146,2014-10-10,f,633
35375,TNST145TC148,2013-05-30,f,135
35376,TNST145TC148,2014-08-19,f,446
35377,TNST145TC148,2015-02-13,f,178
35378,TNST145TC148,2015-05-04,f,8
35379,TNST145TC148,2016-03-13,f,314
35380,TNST145TC148,2017-05-26,f,439
35381,TNST145TC148,2018-02-14,f,264
35382,TNST145TC148,2018-03-07,f,21
35383,TNST145TC148,2018-12-17,f,285
35384,TNST145TC148,2019-09-04,f,261
35385,TNST145TC153,2014-08-09,f,571
35386,TNST145TC153,2015-05-08,f,272
35387,TNST145TC156,2014-11-15,f,669
35388,TNST145TC157,2015-06-24,f,89
35389,TNST145TC157,2018-04-19,f,103
35390,TNST145TC157,2018-04-19,f,0
35391,TNST145TC158,2014-07-31,f,562
35392,TNST145TC159,2017-01-03,f,1449
35393,TNST145TC164,2014-05-06,f,476
35394,TNST145TC164,2016-03-30,f,694
35395,TNST145TC165,2013-06-07,f,143
35396,TNST145TC165,2014-12-17,f,558
35397,TNST145TC165,2016-09-04,f,627
35398,TNST145TC165,2018-08-30,f,725
35399,TNST145TC165,2018-11-21,f,83
35400,TNST145TC165,2019-07-13,f,234
35401,TNST145TC166,2015-02-02,f,748
35402,TNST145TC166,2015-06-23,f,141
35403,TNST145TC166,2016-06-13,f,356
35404,TNST145TC166,2017-01-28,f,229
35405,TNST145TC166,2017-09-24,f,239
35406,TNST145TC166,2017-12-03,f,7
35407,TNST145TC166,2018-10-06,f,307
35408,TNST145TC166,2018-10-06,f,0
35409,TNST145TC167,2016-08-13,f,1306
35410,TNST145TC174,2016-03-24,f,1164
35411,TNST145TC174,2016-08-20,f,149
35412,TNST145TC179,2014-01-12,f,362
35413,TNST145TC179,2018-01-30,f,1479
35414,TNST145TC184,2015-04-21,f,826
35415,TNST145TC188,2013-07-01,f,167
35416,TNST145TC188,2013-08-07,f,37
35417,TNST145TC188,2015-09-02,f,756
35418,TNST145TC188,2016-08-07,f,34
35419,TNST145TC188,2019-05-24,f,102
35420,TNST145TC189,2013-10-15,f,273
35421,TNST145TC189,2013-10-24,f,9
35422,TNST145TC189,2014-04-11,f,169
35423,TNST145TC189,2014-07-26,f,106
35424,TNST145TC189,2016-10-05,f,802
35425,TNST145TC189,2016-11-05,f,31
35426,TNST145TC189,2018-07-27,f,629
35427,TNST145TC189,2018-08-07,f,11
35428,TNST145TC189,2018-08-23,f,16
35429,TNST145TC192,2015-03-21,f,795
35430,TNST145TC196,2015-10-04,f,992
35431,TNST145TC198,2017-07-17,f,1644
35432,TNST145TC200,2017-03-28,f,1533
35433,TNST145TC200,2019-01-14,f,657
35434,TNST145TC200,2019-07-26,f,193
35435,TNST145TC200,2019-10-28,f,94
35436,TNST145TC201,2015-06-13,f,879
35437,TNST145TC201,2015-12-26,f,196
35438,TNST145TC201,2017-09-22,f,636
35439,TNST145TC203,2015-03-29,f,803
35440,TNST145TC203,2019-04-09,f,1472
35441,TNST145TC206,2019-07-15,f,2372
35442,TNST145TC209,2016-09-25,f,1349
35443,TNST145TC209,2017-03-28,f,184
35444,TNST145TC210,2014-02-07,f,388
35445,TNST145TC210,2017-01-09,f,1067
35446,TNST145TC211,2013-05-08,f,113
35447,TNST145TC211,2015-08-10,f,824
35448,TNST145TC211,2015-09-10,f,31
35449,TNST145TC211,2015-09-17,f,7
35450,TNST145TC211,2016-01-17,f,122
35451,TNST145TC211,2016-08-18,f,214
35452,TNST145TC211,2017-10-11,f,419
35453,TNST145TC211,2018-09-03,f,327
35454,TNST145TC211,2019-05-27,f,266
35455,TNST145TC212,2014-01-13,f,363
35456,TNST145TC212,2016-06-09,f,878
35457,TNST145TC212,2017-12-05,f,544
35458,TNST145TC214,2018-06-02,f,1964
35459,TNST145TC214,2018-12-26,f,207
35460,TNST145TC214,2019-06-19,f,175
35461,TNST145TC216,2019-01-23,f,2199
35462,TNST145TC216,2019-02-01,f,9
35463,TNST145TC220,2019-04-16,f,2282
35464,TNST145TC222,2019-01-11,f,2187
35465,TNST145TC223,2016-02-13,f,1124
35466,TNST145TC224,2013-01-27,f,12
35467,TNST145TC224,2017-02-15,f,148
35468,TNST145TC225,2017-11-11,f,1761
35469,TNST145TC225,2017-11-14,f,3
35470,TNST145TC231,2014-10-30,f,653
35471,TNST145TC231,2015-02-13,f,106
35472,TNST145TC231,2015-05-31,f,107
35473,TNST145TC231,2017-04-17,f,687
35474,TNST145TC231,2018-06-30,f,439
35475,TNST145TC239,2019-07-06,f,2363
35476,TNST145TC247,2015-02-05,f,751
35477,TNST145TC256,2018-11-08,f,2123
35478,TNST145TC268,2018-12-11,f,2156
35479,TNST145TC270,2012-08-09,f,14
35480,TNST145TC270,2012-12-09,f,122
35481,TNST145TC270,2016-03-17,f,1157
35482,TNST145TC270,2016-05-20,f,64
35483,TNST145TC270,2019-12-08,f,1297
35484,TNST145TC277,2015-07-24,f,92
35485,TNST145TC277,2019-08-03,f,1471
35486,TNST145TC284,2018-01-07,f,1818
35487,TNST145TC293,2018-01-03,f,1814
35488,TNST145TC303,2013-04-05,f,8
35489,TNST145TC305,2016-04-18,f,1189
35490,TNST145TC310,2018-08-21,f,2044
35491,TNST145TC314,2016-06-18,f,125
35492,TNST145TC317,2015-06-03,f,869
35493,TNST145TC317,2015-06-07,f,4
35494,TNST145TC324,2012-04-15,f,9
35495,TNST145TC324,2013-01-28,f,13
35496,TNST145TC324,2013-04-30,f,92
35497,TNST145TC324,2013-05-21,f,21
35498,TNST145TC324,2014-03-05,f,288
35499,TNST145TC326,2013-06-02,f,138
35500,TNST145TC326,2018-04-18,f,1781
35501,TNST145TC326,2018-05-19,f,31
35502,TNST145TC340,2013-08-20,f,217
35503,TNST145TC343,2014-02-23,f,404
35504,TNST145TC348,2013-12-28,f,347
35505,TNST145TC350,2013-04-10,f,85
35506,TNST145TC359,2016-03-31,f,1171
35507,TNST145TC359,2017-03-29,f,363
35508,TNST145TC366,2012-09-18,f,2
35509,TNST145TC366,2013-07-16,f,182
35510,TNST145TC376,2019-09-04,f,2423
35511,TNST145TC382,2013-05-19,f,124
35512,TNST145TC382,2013-07-02,f,44
35513,TNST145TC382,2016-01-08,f,92
35514,TNST145TC397,2017-02-07,f,1484
35515,TNST145TC412,2019-09-25,f,2444
35516,TNST145TC480,2015-01-31,f,746
35517,TNST145TC483,2013-12-07,f,326
35518,TNST145TC500,2014-07-10,f,541
35519,TNST145TC502,2013-12-24,f,343
35520,TNST145TC675,2019-05-20,f,2316
35521,TNST146TC101,2012-02-08,f,32
35522,TNST146TC101,2012-02-10,f,2
35523,TNST146TC101,2012-03-03,f,22
35524,TNST146TC101,2012-03-26,f,23
35525,TNST146TC101,2012-04-09,f,14
35526,TNST146TC101,2012-04-19,f,1
35527,TNST146TC101,2012-04-20,f,1
35528,TNST146TC101,2012-04-24,f,4
35529,TNST146TC101,2012-04-28,f,4
35530,TNST146TC101,2012-05-04,f,6
35531,TNST146TC101,2012-05-24,f,2
35532,TNST146TC101,2012-05-25,f,1
35533,TNST146TC101,2012-06-16,f,22
35534,TNST146TC101,2012-06-27,f,11
35535,TNST146TC101,2012-07-28,f,31
35536,TNST146TC101,2012-08-04,f,7
35537,TNST146TC101,2012-08-27,f,23
35538,TNST146TC101,2012-09-15,f,19
35539,TNST146TC101,2012-09-19,f,4
35540,TNST146TC101,2012-09-20,f,1
35541,TNST146TC101,2012-10-04,f,14
35542,TNST146TC101,2012-10-09,f,5
35543,TNST146TC101,2012-10-10,f,1
35544,TNST146TC101,2012-10-13,f,3
35545,TNST146TC101,2012-10-18,f,5
35546,TNST146TC101,2012-11-09,f,22
35547,TNST146TC101,2012-11-12,f,3
35548,TNST146TC101,2012-11-12,f,0
35549,TNST146TC101,2012-11-22,f,1
35550,TNST146TC101,2013-01-22,f,7
35551,TNST146TC101,2013-03-09,f,46
35552,TNST146TC101,2013-03-14,f,5
35553,TNST146TC101,2013-03-14,f,0
35554,TNST146TC101,2013-03-28,f,14
35555,TNST146TC101,2013-05-07,f,4
35556,TNST146TC101,2013-06-16,f,4
35557,TNST146TC101,2013-06-19,f,3
35558,TNST146TC101,2013-06-28,f,9
35559,TNST146TC101,2013-07-07,f,9
35560,TNST146TC101,2013-09-25,f,8
35561,TNST146TC101,2013-12-14,f,8
35562,TNST146TC101,2014-03-10,f,86
35563,TNST146TC101,2014-03-21,f,11
35564,TNST146TC101,2014-04-10,f,2
35565,TNST146TC101,2014-04-22,f,12
35566,TNST146TC101,2014-04-27,f,5
35567,TNST146TC101,2014-05-24,f,27
35568,TNST146TC101,2014-06-18,f,25
35569,TNST146TC101,2014-06-24,f,6
35570,TNST146TC101,2014-09-19,f,87
35571,TNST146TC101,2015-02-05,f,139
35572,TNST146TC101,2015-03-12,f,35
35573,TNST146TC101,2015-04-05,f,24
35574,TNST146TC101,2015-06-24,f,8
35575,TNST146TC101,2015-07-06,f,12
35576,TNST146TC101,2015-07-17,f,11
35577,TNST146TC101,2015-07-17,f,0
35578,TNST146TC101,2015-09-15,f,6
35579,TNST146TC101,2015-09-21,f,6
35580,TNST146TC101,2015-11-17,f,57
35581,TNST146TC101,2015-11-17,f,0
35582,TNST146TC101,2015-11-18,f,1
35583,TNST146TC101,2015-11-19,f,1
35584,TNST146TC101,2016-01-07,f,49
35585,TNST146TC101,2016-05-26,f,14
35586,TNST146TC101,2016-06-01,f,6
35587,TNST146TC101,2016-07-02,f,31
35588,TNST146TC101,2016-07-02,f,0
35589,TNST146TC101,2016-07-05,f,3
35590,TNST146TC101,2016-07-17,f,12
35591,TNST146TC101,2016-07-17,f,0
35592,TNST146TC101,2016-10-02,f,77
35593,TNST146TC101,2016-11-20,f,49
35594,TNST146TC101,2016-12-01,f,11
35595,TNST146TC101,2016-12-06,f,5
35596,TNST146TC101,2017-03-11,f,95
35597,TNST146TC101,2017-04-13,f,33
35598,TNST146TC101,2017-04-17,f,4
35599,TNST146TC101,2017-04-21,f,4
35600,TNST146TC101,2017-04-23,f,2
35601,TNST146TC101,2017-04-27,f,4
35602,TNST146TC101,2017-04-27,f,0
35603,TNST146TC101,2017-05-15,f,18
35604,TNST146TC101,2017-06-27,f,43
35605,TNST146TC101,2017-07-31,f,34
35606,TNST146TC101,2017-08-15,f,15
35607,TNST146TC101,2017-08-29,f,14
35608,TNST146TC101,2017-10-23,f,55
35609,TNST146TC101,2018-01-21,f,9
35610,TNST146TC101,2018-02-08,f,18
35611,TNST146TC101,2018-03-07,f,27
35612,TNST146TC101,2018-07-12,f,127
35613,TNST146TC101,2018-07-25,f,13
35614,TNST146TC101,2018-10-15,f,82
35615,TNST146TC101,2018-10-21,f,6
35616,TNST146TC101,2018-11-02,f,12
35617,TNST146TC101,2019-02-09,f,99
35618,TNST146TC101,2019-02-09,f,0
35619,TNST146TC101,2019-04-19,f,69
35620,TNST146TC101,2019-04-27,f,8
35621,TNST146TC101,2019-05-08,f,11
35622,TNST146TC101,2019-05-20,f,12
35623,TNST146TC101,2019-06-15,f,26
35624,TNST146TC101,2019-06-23,f,8
35625,TNST146TC101,2019-07-05,f,12
35626,TNST146TC101,2019-07-10,f,5
35627,TNST146TC101,2019-07-13,f,3
35628,TNST146TC101,2019-10-19,f,98
35629,TNST146TC101,2019-10-19,f,0
35630,TNST146TC101,2019-10-21,f,2
35631,TNST146TC101,2019-10-22,f,1
35632,TNST146TC101,2019-11-04,f,13
35633,TNST146TC102,2012-03-15,f,1
35634,TNST146TC102,2013-08-24,f,221
35635,TNST146TC102,2014-06-12,f,292
35636,TNST146TC102,2015-02-25,f,258
35637,TNST146TC102,2015-09-23,f,21
35638,TNST146TC102,2018-08-25,f,1067
35639,TNST146TC102,2018-10-14,f,5
35640,TNST146TC102,2019-01-20,f,98
35641,TNST146TC103,2015-03-18,f,792
35642,TNST146TC103,2015-06-18,f,92
35643,TNST146TC103,2015-08-03,f,46
35644,TNST146TC103,2018-11-02,f,1187
35645,TNST146TC103,2019-04-22,f,171
35646,TNST146TC103,2019-10-12,f,173
35647,TNST146TC104,2013-06-14,f,15
35648,TNST146TC104,2013-06-21,f,7
35649,TNST146TC104,2013-09-27,f,98
35650,TNST146TC104,2013-10-18,f,21
35651,TNST146TC104,2013-10-23,f,5
35652,TNST146TC104,2014-01-02,f,71
35653,TNST146TC104,2014-01-23,f,21
35654,TNST146TC104,2014-01-31,f,8
35655,TNST146TC104,2014-02-18,f,18
35656,TNST146TC104,2014-02-19,f,1
35657,TNST146TC104,2014-02-22,f,3
35658,TNST146TC104,2014-05-29,f,96
35659,TNST146TC104,2014-08-01,f,64
35660,TNST146TC104,2014-08-02,f,1
35661,TNST146TC104,2014-08-15,f,13
35662,TNST146TC104,2014-09-03,f,19
35663,TNST146TC104,2014-10-14,f,41
35664,TNST146TC104,2014-11-01,f,18
35665,TNST146TC104,2014-11-06,f,5
35666,TNST146TC104,2014-12-01,f,25
35667,TNST146TC104,2014-12-10,f,9
35668,TNST146TC104,2015-01-15,f,36
35669,TNST146TC104,2015-01-28,f,13
35670,TNST146TC104,2015-03-26,f,57
35671,TNST146TC104,2016-04-06,f,377
35672,TNST146TC104,2016-04-11,f,5
35673,TNST146TC104,2016-10-01,f,173
35674,TNST146TC104,2016-12-28,f,88
35675,TNST146TC104,2017-10-24,f,3
35676,TNST146TC104,2018-07-17,f,266
35677,TNST146TC104,2019-08-05,f,384
35678,TNST146TC1045,2019-12-22,f,2532
35679,TNST146TC105,2013-06-06,f,142
35680,TNST146TC105,2015-11-17,f,894
35681,TNST146TC108,2014-09-18,f,611
35682,TNST146TC108,2018-01-24,f,1224
35683,TNST146TC111,2012-05-06,f,3
35684,TNST146TC111,2012-05-27,f,21
35685,TNST146TC111,2012-10-04,f,13
35686,TNST146TC111,2013-02-09,f,25
35687,TNST146TC111,2013-04-03,f,53
35688,TNST146TC111,2013-08-27,f,146
35689,TNST146TC111,2013-08-27,f,0
35690,TNST146TC111,2014-05-17,f,263
35691,TNST146TC111,2014-05-20,f,3
35692,TNST146TC111,2014-05-28,f,8
35693,TNST146TC111,2014-11-05,f,161
35694,TNST146TC111,2016-12-06,f,762
35695,TNST146TC111,2017-02-08,f,64
35696,TNST146TC111,2018-08-15,f,553
35697,TNST146TC111,2019-04-19,f,247
35698,TNST146TC111,2019-05-22,f,33
35699,TNST146TC113,2012-04-20,f,5
35700,TNST146TC113,2012-04-23,f,3
35701,TNST146TC113,2012-06-07,f,45
35702,TNST146TC113,2012-06-22,f,15
35703,TNST146TC113,2012-10-04,f,104
35704,TNST146TC113,2012-12-17,f,74
35705,TNST146TC113,2012-12-17,f,0
35706,TNST146TC113,2013-07-04,f,17
35707,TNST146TC113,2014-01-22,f,202
35708,TNST146TC113,2014-02-12,f,21
35709,TNST146TC113,2014-02-17,f,5
35710,TNST146TC113,2014-05-12,f,84
35711,TNST146TC113,2014-05-22,f,1
35712,TNST146TC113,2014-11-27,f,189
35713,TNST146TC113,2014-12-07,f,1
35714,TNST146TC113,2014-12-22,f,15
35715,TNST146TC113,2014-12-23,f,1
35716,TNST146TC113,2014-12-23,f,0
35717,TNST146TC113,2014-12-24,f,1
35718,TNST146TC113,2014-12-24,f,0
35719,TNST146TC113,2014-12-25,f,1
35720,TNST146TC113,2014-12-27,f,2
35721,TNST146TC113,2015-02-01,f,36
35722,TNST146TC113,2015-10-17,f,258
35723,TNST146TC113,2015-12-24,f,68
35724,TNST146TC113,2016-01-02,f,9
35725,TNST146TC113,2016-01-29,f,27
35726,TNST146TC113,2016-06-13,f,136
35727,TNST146TC113,2016-07-01,f,18
35728,TNST146TC113,2016-09-16,f,77
35729,TNST146TC113,2016-10-05,f,19
35730,TNST146TC113,2017-01-03,f,9
35731,TNST146TC113,2017-06-16,f,164
35732,TNST146TC113,2018-06-08,f,357
35733,TNST146TC113,2019-01-09,f,215
35734,TNST146TC114,2012-05-07,f,56
35735,TNST146TC114,2012-05-31,f,24
35736,TNST146TC114,2012-08-06,f,67
35737,TNST146TC114,2013-04-03,f,78
35738,TNST146TC114,2015-07-01,f,819
35739,TNST146TC114,2015-11-30,f,152
35740,TNST146TC114,2016-04-29,f,151
35741,TNST146TC114,2016-10-15,f,169
35742,TNST146TC115,2012-03-23,f,76
35743,TNST146TC115,2012-04-14,f,22
35744,TNST146TC115,2012-05-15,f,31
35745,TNST146TC115,2012-05-20,f,5
35746,TNST146TC115,2012-05-30,f,1
35747,TNST146TC115,2012-06-15,f,16
35748,TNST146TC115,2012-06-23,f,8
35749,TNST146TC115,2012-07-16,f,23
35750,TNST146TC115,2012-07-16,f,0
35751,TNST146TC115,2012-07-18,f,2
35752,TNST146TC115,2012-07-28,f,1
35753,TNST146TC115,2012-08-12,f,15
35754,TNST146TC115,2012-08-18,f,6
35755,TNST146TC115,2012-08-24,f,6
35756,TNST146TC115,2012-09-26,f,33
35757,TNST146TC115,2012-10-04,f,8
35758,TNST146TC115,2012-10-04,f,0
35759,TNST146TC115,2012-11-18,f,45
35760,TNST146TC115,2013-01-20,f,5
35761,TNST146TC115,2016-12-06,f,1416
35762,TNST146TC116,2017-12-10,f,179
35763,TNST146TC118,2013-02-10,f,26
35764,TNST146TC118,2013-06-10,f,12
35765,TNST146TC118,2016-08-02,f,1149
35766,TNST146TC119,2018-10-02,f,2086
35767,TNST146TC119,2019-06-13,f,254
35768,TNST146TC120,2015-10-01,f,989
35769,TNST146TC123,2012-03-07,f,2
35770,TNST146TC123,2012-04-07,f,31
35771,TNST146TC123,2012-04-11,f,4
35772,TNST146TC123,2012-07-19,f,99
35773,TNST146TC123,2012-10-01,f,74
35774,TNST146TC123,2013-02-14,f,3
35775,TNST146TC123,2013-05-29,f,104
35776,TNST146TC123,2013-09-01,f,95
35777,TNST146TC123,2013-10-04,f,33
35778,TNST146TC123,2014-08-07,f,307
35779,TNST146TC123,2015-10-06,f,425
35780,TNST146TC123,2016-01-04,f,9
35781,TNST146TC123,2016-10-08,f,278
35782,TNST146TC123,2016-10-12,f,4
35783,TNST146TC123,2017-05-17,f,217
35784,TNST146TC123,2017-06-06,f,2
35785,TNST146TC123,2017-10-24,f,14
35786,TNST146TC123,2018-10-23,f,364
35787,TNST146TC123,2019-05-27,f,216
35788,TNST146TC125,2012-09-02,f,36
35789,TNST146TC125,2014-02-14,f,395
35790,TNST146TC125,2016-07-29,f,896
35791,TNST146TC125,2016-10-28,f,91
35792,TNST146TC125,2017-01-03,f,67
35793,TNST146TC125,2017-06-21,f,169
35794,TNST146TC125,2018-08-10,f,415
35795,TNST146TC126,2013-04-26,f,101
35796,TNST146TC126,2018-06-10,f,1871
35797,TNST146TC126,2018-10-10,f,122
35798,TNST146TC126,2018-10-16,f,6
35799,TNST146TC126,2018-12-10,f,55
35800,TNST146TC126,2019-02-22,f,74
35801,TNST146TC126,2019-04-30,f,67
35802,TNST146TC126,2019-06-20,f,51
35803,TNST146TC129,2014-09-13,f,606
35804,TNST146TC129,2014-11-21,f,69
35805,TNST146TC130,2015-03-20,f,794
35806,TNST146TC130,2018-05-22,f,1159
35807,TNST146TC130,2019-05-14,f,357
35808,TNST146TC130,2019-07-21,f,68
35809,TNST146TC130,2019-10-04,f,75
35810,TNST146TC132,2015-08-29,f,956
35811,TNST146TC132,2017-09-08,f,741
35812,TNST146TC133,2019-02-06,f,2213
35813,TNST146TC133,2019-07-14,f,158
35814,TNST146TC134,2013-01-23,f,8
35815,TNST146TC134,2013-03-24,f,6
35816,TNST146TC134,2013-10-19,f,209
35817,TNST146TC134,2013-10-24,f,5
35818,TNST146TC134,2017-04-01,f,1255
35819,TNST146TC134,2017-10-09,f,191
35820,TNST146TC134,2018-08-27,f,322
35821,TNST146TC134,2018-12-28,f,123
35822,TNST146TC138,2018-01-24,f,1684
35823,TNST146TC139,2013-05-10,f,115
35824,TNST146TC139,2019-08-18,f,2291
35825,TNST146TC143,2014-06-18,f,519
35826,TNST146TC143,2016-09-22,f,827
35827,TNST146TC143,2017-04-13,f,203
35828,TNST146TC143,2017-09-07,f,147
35829,TNST146TC148,2012-01-18,f,12
35830,TNST146TC148,2012-02-18,f,31
35831,TNST146TC148,2014-05-31,f,501
35832,TNST146TC148,2015-06-23,f,388
35833,TNST146TC148,2015-08-12,f,5
35834,TNST146TC148,2016-03-18,f,219
35835,TNST146TC148,2016-07-26,f,13
35836,TNST146TC148,2016-08-02,f,7
35837,TNST146TC148,2016-08-20,f,18
35838,TNST146TC148,2016-11-05,f,77
35839,TNST146TC148,2018-06-02,f,574
35840,TNST146TC148,2019-01-11,f,223
35841,TNST146TC148,2019-05-17,f,126
35842,TNST146TC149,2014-07-29,f,56
35843,TNST146TC150,2014-04-10,f,45
35844,TNST146TC153,2015-01-31,f,746
35845,TNST146TC153,2015-02-17,f,17
35846,TNST146TC153,2016-03-20,f,397
35847,TNST146TC153,2016-06-25,f,97
35848,TNST146TC153,2018-08-28,f,794
35849,TNST146TC153,2019-12-18,f,477
35850,TNST146TC157,2018-11-01,f,2116
35851,TNST146TC157,2019-12-03,f,397
35852,TNST146TC158,2018-08-09,f,2032
35853,TNST146TC158,2018-10-01,f,53
35854,TNST146TC164,2014-10-07,f,63
35855,TNST146TC165,2014-07-23,f,554
35856,TNST146TC165,2014-08-22,f,3
35857,TNST146TC165,2014-11-28,f,98
35858,TNST146TC165,2015-01-28,f,61
35859,TNST146TC165,2015-07-29,f,182
35860,TNST146TC165,2015-11-12,f,106
35861,TNST146TC165,2018-10-30,f,1083
